ngram_ids,count,smoothed_count
"(44, 259)",1,1.01
"(2416, 3)",1,1.01
"(72, 44)",1,1.01
"(26, 2009)",1,1.01
"(2009, 1687)",1,1.01
"(1259, 59)",1,1.01
"(1687, 1864)",1,1.01
"(141, 2586)",1,1.01
"(1864, 134)",1,1.01
"(596, 9)",1,1.01
"(1161, 738)",1,1.01
"(352, 96)",1,1.01
"(2342, 779)",1,1.01
"(379, 67)",1,1.01
"(185, 379)",1,1.01
"(268, 396)",1,1.01
"(1736, 313)",1,1.01
"(888, 390)",1,1.01
"(288, 1751)",1,1.01
"(1751, 951)",1,1.01
"(666, 319)",1,1.01
"(1177, 135)",1,1.01
"(1277, 296)",1,1.01
"(218, 2593)",1,1.01
"(750, 128)",1,1.01
"(135, 68)",1,1.01
"(302, 2230)",1,1.01
"(281, 209)",1,1.01
"(2754, 658)",1,1.01
"(117, 2754)",1,1.01
"(166, 286)",1,1.01
"(1006, 117)",1,1.01
"(1919, 88)",1,1.01
"(1538, 852)",1,1.01
"(199, 134)",1,1.01
"(1728, 11)",1,1.01
"(97, 115)",1,1.01
"(2102, 97)",1,1.01
"(191, 2102)",1,1.01
"(2248, 93)",1,1.01
"(102, 514)",1,1.01
"(102, 243)",1,1.01
"(522, 135)",1,1.01
"(272, 2307)",1,1.01
"(286, 106)",1,1.01
"(9, 850)",1,1.01
"(219, 2202)",1,1.01
"(495, 503)",1,1.01
"(581, 147)",1,1.01
"(66, 581)",1,1.01
"(2230, 158)",1,1.01
"(667, 286)",1,1.01
"(317, 166)",1,1.01
"(2341, 203)",1,1.01
"(1635, 280)",1,1.01
"(572, 962)",1,1.01
"(848, 697)",1,1.01
"(309, 9)",1,1.01
"(147, 2004)",1,1.01
"(134, 2116)",1,1.01
"(2307, 1229)",1,1.01
"(189, 99)",1,1.01
"(54, 1886)",1,1.01
"(1886, 1349)",1,1.01
"(1349, 244)",1,1.01
"(240, 254)",1,1.01
"(254, 2482)",1,1.01
"(160, 355)",1,1.01
"(141, 251)",1,1.01
"(1282, 109)",1,1.01
"(93, 1282)",1,1.01
"(103, 1124)",1,1.01
"(160, 1077)",1,1.01
"(721, 160)",1,1.01
"(2482, 9)",1,1.01
"(840, 1132)",1,1.01
"(1132, 2700)",1,1.01
"(259, 333)",1,1.01
"(1359, 1348)",1,1.01
"(107, 392)",1,1.01
"(2288, 136)",1,1.01
"(2192, 508)",1,1.01
"(571, 66)",1,1.01
"(508, 722)",1,1.01
"(503, 1077)",1,1.01
"(175, 77)",1,1.01
"(353, 219)",1,1.01
"(240, 271)",1,1.01
"(722, 60)",1,1.01
"(1013, 3)",1,1.01
"(2709, 244)",1,1.01
"(429, 443)",1,1.01
"(628, 706)",1,1.01
"(2967, 628)",1,1.01
"(93, 2967)",1,1.01
"(2582, 93)",1,1.01
"(649, 2582)",1,1.01
"(252, 126)",1,1.01
"(860, 1267)",1,1.01
"(1643, 9)",1,1.01
"(97, 2844)",1,1.01
"(2722, 93)",1,1.01
"(552, 2722)",1,1.01
"(2119, 552)",1,1.01
"(508, 2288)",1,1.01
"(268, 1033)",1,1.01
"(128, 1798)",1,1.01
"(1033, 89)",1,1.01
"(277, 11)",1,1.01
"(41, 107)",1,1.01
"(740, 2589)",1,1.01
"(197, 508)",1,1.01
"(315, 171)",1,1.01
"(190, 55)",1,1.01
"(54, 623)",1,1.01
"(256, 547)",1,1.01
"(495, 204)",1,1.01
"(691, 431)",1,1.01
"(114, 2187)",1,1.01
"(739, 300)",1,1.01
"(1324, 697)",1,1.01
"(772, 41)",1,1.01
"(778, 1324)",1,1.01
"(141, 2299)",1,1.01
"(77, 177)",1,1.01
"(255, 104)",1,1.01
"(104, 2274)",1,1.01
"(354, 2780)",1,1.01
"(493, 354)",1,1.01
"(2274, 89)",1,1.01
"(88, 2563)",1,1.01
"(141, 65)",1,1.01
"(1567, 628)",1,1.01
"(471, 1359)",1,1.01
"(91, 91)",1,1.01
"(1442, 413)",1,1.01
"(1718, 960)",1,1.01
"(665, 577)",1,1.01
"(1881, 1718)",1,1.01
"(552, 1881)",1,1.01
"(577, 93)",1,1.01
"(1972, 552)",1,1.01
"(93, 1792)",1,1.01
"(1504, 163)",1,1.01
"(918, 1972)",1,1.01
"(757, 188)",1,1.01
"(481, 89)",1,1.01
"(188, 517)",1,1.01
"(948, 9)",1,1.01
"(517, 244)",1,1.01
"(2805, 552)",1,1.01
"(918, 2805)",1,1.01
"(958, 100)",1,1.01
"(236, 2274)",1,1.01
"(155, 958)",1,1.01
"(114, 155)",1,1.01
"(2635, 552)",1,1.01
"(918, 2635)",1,1.01
"(960, 1635)",1,1.01
"(147, 471)",1,1.01
"(89, 1567)",1,1.01
"(103, 153)",1,1.01
"(711, 89)",1,1.01
"(552, 711)",1,1.01
"(300, 1055)",1,1.01
"(2335, 2047)",1,1.01
"(46, 175)",1,1.01
"(1081, 127)",1,1.01
"(72, 433)",1,1.01
"(1972, 598)",1,1.01
"(552, 1186)",1,1.01
"(1753, 132)",1,1.01
"(2171, 552)",1,1.01
"(160, 1908)",1,1.01
"(1329, 1262)",1,1.01
"(433, 1329)",1,1.01
"(875, 433)",1,1.01
"(94, 875)",1,1.01
"(441, 94)",1,1.01
"(88, 46)",1,1.01
"(1240, 11)",1,1.01
"(552, 76)",1,1.01
"(390, 503)",1,1.01
"(503, 216)",1,1.01
"(170, 57)",1,1.01
"(135, 2074)",1,1.01
"(271, 2695)",1,1.01
"(2750, 1258)",1,1.01
"(300, 1088)",1,1.01
"(2739, 93)",1,1.01
"(434, 135)",1,1.01
"(847, 264)",1,1.01
"(892, 911)",1,1.01
"(911, 503)",1,1.01
"(1485, 300)",1,1.01
"(584, 132)",1,1.01
"(204, 1636)",1,1.01
"(1656, 127)",1,1.01
"(127, 57)",1,1.01
"(537, 11)",1,1.01
"(147, 2903)",1,1.01
"(103, 954)",1,1.01
"(452, 311)",1,1.01
"(198, 2229)",1,1.01
"(441, 371)",1,1.01
"(1595, 203)",1,1.01
"(2972, 1595)",1,1.01
"(136, 2972)",1,1.01
"(117, 404)",1,1.01
"(2846, 109)",1,1.01
"(892, 94)",1,1.01
"(2045, 892)",1,1.01
"(160, 326)",1,1.01
"(948, 313)",1,1.01
"(519, 2229)",1,1.01
"(2299, 9)",1,1.01
"(54, 178)",1,1.01
"(178, 2032)",1,1.01
"(101, 518)",1,1.01
"(2008, 102)",1,1.01
"(2542, 88)",1,1.01
"(1636, 10)",1,1.01
"(78, 2229)",1,1.01
"(2526, 84)",1,1.01
"(267, 1446)",1,1.01
"(645, 2341)",1,1.01
"(2341, 23)",1,1.01
"(85, 798)",1,1.01
"(244, 37)",1,1.01
"(206, 71)",1,1.01
"(381, 426)",1,1.01
"(10, 1688)",1,1.01
"(1616, 1019)",1,1.01
"(1213, 1171)",1,1.01
"(2705, 11)",1,1.01
"(160, 2849)",1,1.01
"(830, 2705)",1,1.01
"(2849, 11)",1,1.01
"(1731, 73)",1,1.01
"(1636, 354)",1,1.01
"(354, 345)",1,1.01
"(1373, 9)",1,1.01
"(319, 1731)",1,1.01
"(879, 687)",1,1.01
"(9, 1255)",1,1.01
"(2497, 9)",1,1.01
"(117, 1060)",1,1.01
"(892, 204)",1,1.01
"(2008, 219)",1,1.01
"(123, 88)",1,1.01
"(591, 2542)",1,1.01
"(219, 753)",1,1.01
"(2440, 440)",1,1.01
"(2739, 2440)",1,1.01
"(1688, 2229)",1,1.01
"(2739, 650)",1,1.01
"(136, 465)",1,1.01
"(2014, 2844)",1,1.01
"(1521, 539)",1,1.01
"(1866, 144)",1,1.01
"(144, 89)",1,1.01
"(518, 1786)",1,1.01
"(89, 63)",1,1.01
"(63, 1618)",1,1.01
"(1618, 203)",1,1.01
"(188, 136)",1,1.01
"(2715, 9)",1,1.01
"(1511, 219)",1,1.01
"(503, 2393)",1,1.01
"(628, 93)",1,1.01
"(279, 11)",1,1.01
"(38, 58)",1,1.01
"(90, 449)",1,1.01
"(2348, 2532)",1,1.01
"(1786, 1133)",1,1.01
"(93, 2348)",1,1.01
"(649, 127)",1,1.01
"(265, 101)",1,1.01
"(715, 265)",1,1.01
"(226, 715)",1,1.01
"(1541, 38)",1,1.01
"(1225, 1541)",1,1.01
"(429, 1225)",1,1.01
"(1447, 429)",1,1.01
"(1130, 7)",1,1.01
"(179, 227)",1,1.01
"(171, 8)",1,1.01
"(2164, 267)",1,1.01
"(136, 171)",1,1.01
"(522, 1028)",1,1.01
"(1054, 715)",1,1.01
"(136, 2715)",1,1.01
"(640, 136)",1,1.01
"(214, 768)",1,1.01
"(190, 252)",1,1.01
"(181, 359)",1,1.01
"(457, 313)",1,1.01
"(795, 89)",1,1.01
"(227, 1865)",1,1.01
"(2335, 9)",1,1.01
"(219, 457)",1,1.01
"(88, 1271)",1,1.01
"(317, 768)",1,1.01
"(768, 296)",1,1.01
"(296, 2777)",1,1.01
"(488, 219)",1,1.01
"(2777, 24)",1,1.01
"(1054, 96)",1,1.01
"(1273, 406)",1,1.01
"(239, 103)",1,1.01
"(639, 93)",1,1.01
"(204, 2737)",1,1.01
"(1478, 286)",1,1.01
"(1256, 142)",1,1.01
"(93, 855)",1,1.01
"(775, 93)",1,1.01
"(67, 88)",1,1.01
"(133, 67)",1,1.01
"(183, 133)",1,1.01
"(998, 102)",1,1.01
"(646, 73)",1,1.01
"(2487, 102)",1,1.01
"(521, 858)",1,1.01
"(1325, 636)",1,1.01
"(606, 471)",1,1.01
"(1312, 313)",1,1.01
"(2844, 1626)",1,1.01
"(793, 11)",1,1.01
"(2080, 237)",1,1.01
"(10, 1982)",1,1.01
"(88, 2225)",1,1.01
"(95, 225)",1,1.01
"(1234, 24)",1,1.01
"(193, 300)",1,1.01
"(650, 2080)",1,1.01
"(237, 556)",1,1.01
"(738, 503)",1,1.01
"(2708, 453)",1,1.01
"(9, 2708)",1,1.01
"(2319, 953)",1,1.01
"(201, 351)",1,1.01
"(710, 226)",1,1.01
"(102, 2231)",1,1.01
"(88, 836)",1,1.01
"(183, 88)",1,1.01
"(1982, 296)",1,1.01
"(296, 9)",1,1.01
"(135, 2045)",1,1.01
"(307, 786)",1,1.01
"(1688, 1909)",1,1.01
"(88, 1983)",1,1.01
"(104, 2692)",1,1.01
"(2768, 104)",1,1.01
"(163, 2768)",1,1.01
"(381, 598)",1,1.01
"(227, 254)",1,1.01
"(238, 1248)",1,1.01
"(481, 227)",1,1.01
"(97, 2020)",1,1.01
"(374, 890)",1,1.01
"(351, 10)",1,1.01
"(503, 727)",1,1.01
"(509, 268)",1,1.01
"(127, 1978)",1,1.01
"(114, 359)",1,1.01
"(2224, 241)",1,1.01
"(1447, 160)",1,1.01
"(2155, 11)",1,1.01
"(160, 631)",1,1.01
"(1978, 1947)",1,1.01
"(310, 88)",1,1.01
"(303, 1197)",1,1.01
"(226, 897)",1,1.01
"(2083, 142)",1,1.01
"(88, 2666)",1,1.01
"(1324, 102)",1,1.01
"(2666, 89)",1,1.01
"(93, 1324)",1,1.01
"(1345, 1582)",1,1.01
"(89, 266)",1,1.01
"(554, 94)",1,1.01
"(2882, 93)",1,1.01
"(2771, 102)",1,1.01
"(319, 711)",1,1.01
"(535, 1469)",1,1.01
"(595, 153)",1,1.01
"(149, 1997)",1,1.01
"(1407, 738)",1,1.01
"(2357, 1407)",1,1.01
"(1636, 11)",1,1.01
"(190, 840)",1,1.01
"(1258, 831)",1,1.01
"(2834, 1258)",1,1.01
"(840, 203)",1,1.01
"(672, 612)",1,1.01
"(268, 855)",1,1.01
"(1248, 190)",1,1.01
"(88, 1595)",1,1.01
"(127, 216)",1,1.01
"(605, 690)",1,1.01
"(72, 605)",1,1.01
"(1258, 313)",1,1.01
"(1356, 102)",1,1.01
"(265, 837)",1,1.01
"(720, 308)",1,1.01
"(544, 128)",1,1.01
"(778, 1671)",1,1.01
"(171, 226)",1,1.01
"(376, 329)",1,1.01
"(329, 877)",1,1.01
"(54, 1356)",1,1.01
"(2083, 54)",1,1.01
"(1983, 102)",1,1.01
"(188, 428)",1,1.01
"(1859, 188)",1,1.01
"(181, 1859)",1,1.01
"(844, 932)",1,1.01
"(1030, 308)",1,1.01
"(552, 538)",1,1.01
"(382, 116)",1,1.01
"(2800, 89)",1,1.01
"(103, 66)",1,1.01
"(96, 527)",1,1.01
"(135, 2257)",1,1.01
"(24, 981)",1,1.01
"(1081, 101)",1,1.01
"(2591, 1081)",1,1.01
"(66, 830)",1,1.01
"(1780, 432)",1,1.01
"(953, 1780)",1,1.01
"(2436, 1983)",1,1.01
"(2438, 11)",1,1.01
"(135, 2752)",1,1.01
"(1563, 449)",1,1.01
"(293, 470)",1,1.01
"(97, 2972)",1,1.01
"(1909, 2767)",1,1.01
"(383, 1909)",1,1.01
"(2972, 88)",1,1.01
"(140, 304)",1,1.01
"(166, 1563)",1,1.01
"(127, 1054)",1,1.01
"(1021, 1054)",1,1.01
"(136, 69)",1,1.01
"(93, 2270)",1,1.01
"(147, 1291)",1,1.01
"(2270, 775)",1,1.01
"(149, 1911)",1,1.01
"(1594, 142)",1,1.01
"(1080, 103)",1,1.01
"(430, 1080)",1,1.01
"(701, 24)",1,1.01
"(260, 117)",1,1.01
"(127, 260)",1,1.01
"(1193, 598)",1,1.01
"(1521, 1193)",1,1.01
"(160, 1521)",1,1.01
"(371, 24)",1,1.01
"(999, 147)",1,1.01
"(227, 672)",1,1.01
"(2526, 160)",1,1.01
"(2739, 497)",1,1.01
"(160, 371)",1,1.01
"(298, 216)",1,1.01
"(72, 2229)",1,1.01
"(7, 88)",1,1.01
"(155, 831)",1,1.01
"(160, 1125)",1,1.01
"(980, 117)",1,1.01
"(419, 484)",1,1.01
"(2544, 117)",1,1.01
"(1728, 142)",1,1.01
"(873, 127)",1,1.01
"(141, 2431)",1,1.01
"(2431, 101)",1,1.01
"(775, 748)",1,1.01
"(2194, 890)",1,1.01
"(748, 1374)",1,1.01
"(204, 1349)",1,1.01
"(400, 101)",1,1.01
"(149, 1017)",1,1.01
"(486, 256)",1,1.01
"(204, 1429)",1,1.01
"(2163, 419)",1,1.01
"(104, 2163)",1,1.01
"(166, 76)",1,1.01
"(93, 793)",1,1.01
"(166, 57)",1,1.01
"(1147, 101)",1,1.01
"(117, 2801)",1,1.01
"(2801, 89)",1,1.01
"(650, 937)",1,1.01
"(101, 2326)",1,1.01
"(1592, 88)",1,1.01
"(116, 1592)",1,1.01
"(755, 59)",1,1.01
"(372, 116)",1,1.01
"(1976, 372)",1,1.01
"(1313, 1976)",1,1.01
"(3, 1313)",1,1.01
"(1429, 2194)",1,1.01
"(11, 2765)",1,1.01
"(2487, 98)",1,1.01
"(1504, 3)",1,1.01
"(155, 937)",1,1.01
"(93, 2821)",1,1.01
"(1345, 2640)",1,1.01
"(190, 2333)",1,1.01
"(2333, 971)",1,1.01
"(971, 1504)",1,1.01
"(2252, 11)",1,1.01
"(2765, 93)",1,1.01
"(549, 106)",1,1.01
"(1411, 2403)",1,1.01
"(2403, 980)",1,1.01
"(400, 94)",1,1.01
"(94, 725)",1,1.01
"(1345, 194)",1,1.01
"(595, 155)",1,1.01
"(129, 1255)",1,1.01
"(227, 548)",1,1.01
"(1449, 354)",1,1.01
"(1635, 1449)",1,1.01
"(136, 313)",1,1.01
"(2094, 24)",1,1.01
"(488, 2094)",1,1.01
"(203, 488)",1,1.01
"(1481, 203)",1,1.01
"(160, 1481)",1,1.01
"(2821, 2336)",1,1.01
"(2336, 89)",1,1.01
"(980, 160)",1,1.01
"(2252, 980)",1,1.01
"(101, 731)",1,1.01
"(105, 444)",1,1.01
"(109, 2487)",1,1.01
"(25, 1874)",1,1.01
"(847, 7)",1,1.01
"(195, 2521)",1,1.01
"(25, 877)",1,1.01
"(877, 288)",1,1.01
"(913, 54)",1,1.01
"(203, 753)",1,1.01
"(288, 2156)",1,1.01
"(830, 167)",1,1.01
"(2521, 25)",1,1.01
"(180, 117)",1,1.01
"(1517, 107)",1,1.01
"(595, 203)",1,1.01
"(135, 700)",1,1.01
"(971, 9)",1,1.01
"(117, 110)",1,1.01
"(547, 998)",1,1.01
"(730, 25)",1,1.01
"(302, 216)",1,1.01
"(573, 1701)",1,1.01
"(344, 132)",1,1.01
"(34, 344)",1,1.01
"(1361, 2268)",1,1.01
"(797, 82)",1,1.01
"(85, 1680)",1,1.01
"(1359, 240)",1,1.01
"(1524, 102)",1,1.01
"(1447, 1524)",1,1.01
"(721, 484)",1,1.01
"(40, 41)",1,1.01
"(1305, 40)",1,1.01
"(1635, 11)",1,1.01
"(340, 1635)",1,1.01
"(106, 110)",1,1.01
"(998, 25)",1,1.01
"(10, 1122)",1,1.01
"(360, 172)",1,1.01
"(2326, 54)",1,1.01
"(166, 2313)",1,1.01
"(371, 1342)",1,1.01
"(73, 2643)",1,1.01
"(2643, 93)",1,1.01
"(1872, 101)",1,1.01
"(1805, 2386)",1,1.01
"(460, 1047)",1,1.01
"(2734, 93)",1,1.01
"(702, 181)",1,1.01
"(505, 88)",1,1.01
"(181, 153)",1,1.01
"(2601, 590)",1,1.01
"(147, 112)",1,1.01
"(214, 147)",1,1.01
"(1517, 1902)",1,1.01
"(311, 2974)",1,1.01
"(1635, 213)",1,1.01
"(1214, 160)",1,1.01
"(381, 172)",1,1.01
"(111, 768)",1,1.01
"(559, 111)",1,1.01
"(93, 559)",1,1.01
"(160, 112)",1,1.01
"(147, 1354)",1,1.01
"(2177, 60)",1,1.01
"(1354, 2050)",1,1.01
"(172, 2177)",1,1.01
"(2870, 101)",1,1.01
"(662, 2870)",1,1.01
"(1517, 662)",1,1.01
"(2050, 11)",1,1.01
"(102, 1122)",1,1.01
"(2821, 310)",1,1.01
"(1354, 2821)",1,1.01
"(429, 97)",1,1.01
"(2348, 9)",1,1.01
"(1227, 197)",1,1.01
"(197, 590)",1,1.01
"(637, 560)",1,1.01
"(380, 1054)",1,1.01
"(293, 2348)",1,1.01
"(497, 1200)",1,1.01
"(986, 127)",1,1.01
"(1200, 1596)",1,1.01
"(1596, 271)",1,1.01
"(590, 584)",1,1.01
"(2096, 1179)",1,1.01
"(1179, 127)",1,1.01
"(100, 1359)",1,1.01
"(142, 371)",1,1.01
"(144, 2785)",1,1.01
"(621, 1449)",1,1.01
"(1960, 109)",1,1.01
"(184, 377)",1,1.01
"(2785, 89)",1,1.01
"(1072, 34)",1,1.01
"(524, 1753)",1,1.01
"(193, 184)",1,1.01
"(503, 193)",1,1.01
"(203, 1243)",1,1.01
"(445, 503)",1,1.01
"(1859, 1146)",1,1.01
"(93, 1859)",1,1.01
"(1447, 758)",1,1.01
"(26, 1602)",1,1.01
"(1047, 106)",1,1.01
"(1147, 142)",1,1.01
"(579, 344)",1,1.01
"(725, 144)",1,1.01
"(567, 2717)",1,1.01
"(190, 300)",1,1.01
"(117, 2252)",1,1.01
"(2252, 93)",1,1.01
"(2540, 11)",1,1.01
"(1572, 101)",1,1.01
"(44, 567)",1,1.01
"(2717, 213)",1,1.01
"(93, 2171)",1,1.01
"(406, 1572)",1,1.01
"(114, 280)",1,1.01
"(1468, 11)",1,1.01
"(347, 1468)",1,1.01
"(89, 1067)",1,1.01
"(142, 847)",1,1.01
"(941, 190)",1,1.01
"(132, 236)",1,1.01
"(636, 203)",1,1.01
"(2177, 636)",1,1.01
"(78, 2177)",1,1.01
"(72, 2909)",1,1.01
"(2909, 9)",1,1.01
"(171, 191)",1,1.01
"(406, 82)",1,1.01
"(171, 97)",1,1.01
"(147, 191)",1,1.01
"(2171, 319)",1,1.01
"(406, 529)",1,1.01
"(406, 59)",1,1.01
"(101, 91)",1,1.01
"(91, 2536)",1,1.01
"(2536, 293)",1,1.01
"(2210, 2737)",1,1.01
"(88, 2393)",1,1.01
"(195, 388)",1,1.01
"(1196, 768)",1,1.01
"(576, 72)",1,1.01
"(59, 187)",1,1.01
"(187, 381)",1,1.01
"(109, 314)",1,1.01
"(381, 1179)",1,1.01
"(1041, 161)",1,1.01
"(535, 1051)",1,1.01
"(281, 865)",1,1.01
"(1051, 658)",1,1.01
"(658, 1213)",1,1.01
"(1213, 104)",1,1.01
"(104, 198)",1,1.01
"(198, 95)",1,1.01
"(2640, 24)",1,1.01
"(72, 302)",1,1.01
"(445, 296)",1,1.01
"(436, 396)",1,1.01
"(509, 89)",1,1.01
"(819, 465)",1,1.01
"(1351, 1121)",1,1.01
"(795, 509)",1,1.01
"(54, 1338)",1,1.01
"(153, 359)",1,1.01
"(464, 153)",1,1.01
"(73, 464)",1,1.01
"(55, 73)",1,1.01
"(29, 92)",1,1.01
"(103, 2168)",1,1.01
"(1052, 25)",1,1.01
"(1998, 1052)",1,1.01
"(156, 237)",1,1.01
"(1028, 2640)",1,1.01
"(457, 791)",1,1.01
"(791, 1532)",1,1.01
"(106, 1198)",1,1.01
"(639, 89)",1,1.01
"(1603, 147)",1,1.01
"(1354, 1122)",1,1.01
"(183, 1603)",1,1.01
"(495, 332)",1,1.01
"(442, 495)",1,1.01
"(676, 1196)",1,1.01
"(109, 2352)",1,1.01
"(449, 34)",1,1.01
"(394, 82)",1,1.01
"(123, 134)",1,1.01
"(34, 623)",1,1.01
"(2352, 1688)",1,1.01
"(1198, 102)",1,1.01
"(101, 2041)",1,1.01
"(1446, 91)",1,1.01
"(78, 1969)",1,1.01
"(2402, 78)",1,1.01
"(839, 2402)",1,1.01
"(1688, 2326)",1,1.01
"(142, 1301)",1,1.01
"(9, 1447)",1,1.01
"(142, 1429)",1,1.01
"(2326, 93)",1,1.01
"(1932, 97)",1,1.01
"(93, 1028)",1,1.01
"(193, 558)",1,1.01
"(1718, 114)",1,1.01
"(147, 1718)",1,1.01
"(2558, 9)",1,1.01
"(72, 793)",1,1.01
"(345, 371)",1,1.01
"(488, 298)",1,1.01
"(1335, 1680)",1,1.01
"(2581, 9)",1,1.01
"(55, 1486)",1,1.01
"(1486, 11)",1,1.01
"(2777, 102)",1,1.01
"(333, 2777)",1,1.01
"(168, 333)",1,1.01
"(142, 527)",1,1.01
"(99, 2400)",1,1.01
"(1021, 471)",1,1.01
"(90, 1251)",1,1.01
"(1251, 1241)",1,1.01
"(300, 1550)",1,1.01
"(778, 656)",1,1.01
"(223, 130)",1,1.01
"(378, 697)",1,1.01
"(1082, 2581)",1,1.01
"(1465, 127)",1,1.01
"(2625, 9)",1,1.01
"(1041, 2625)",1,1.01
"(2090, 493)",1,1.01
"(375, 2090)",1,1.01
"(195, 375)",1,1.01
"(406, 195)",1,1.01
"(197, 296)",1,1.01
"(2736, 24)",1,1.01
"(127, 1395)",1,1.01
"(286, 296)",1,1.01
"(1395, 136)",1,1.01
"(1384, 24)",1,1.01
"(117, 1021)",1,1.01
"(93, 286)",1,1.01
"(357, 110)",1,1.01
"(1230, 1102)",1,1.01
"(1845, 101)",1,1.01
"(126, 1451)",1,1.01
"(727, 1676)",1,1.01
"(1676, 2778)",1,1.01
"(2778, 93)",1,1.01
"(163, 920)",1,1.01
"(2082, 1541)",1,1.01
"(167, 919)",1,1.01
"(201, 106)",1,1.01
"(2400, 129)",1,1.01
"(832, 93)",1,1.01
"(2209, 201)",1,1.01
"(2141, 870)",1,1.01
"(885, 9)",1,1.01
"(258, 1507)",1,1.01
"(288, 188)",1,1.01
"(2017, 7)",1,1.01
"(204, 243)",1,1.01
"(243, 168)",1,1.01
"(97, 2948)",1,1.01
"(89, 308)",1,1.01
"(1627, 89)",1,1.01
"(31, 1627)",1,1.01
"(168, 244)",1,1.01
"(244, 1873)",1,1.01
"(917, 1451)",1,1.01
"(1873, 2140)",1,1.01
"(2140, 93)",1,1.01
"(2620, 457)",1,1.01
"(804, 890)",1,1.01
"(1106, 444)",1,1.01
"(268, 2879)",1,1.01
"(2879, 88)",1,1.01
"(101, 1656)",1,1.01
"(244, 1857)",1,1.01
"(2817, 258)",1,1.01
"(686, 240)",1,1.01
"(911, 488)",1,1.01
"(488, 584)",1,1.01
"(1214, 292)",1,1.01
"(10, 943)",1,1.01
"(204, 1654)",1,1.01
"(943, 11)",1,1.01
"(88, 194)",1,1.01
"(133, 870)",1,1.01
"(240, 1658)",1,1.01
"(2123, 88)",1,1.01
"(1658, 117)",1,1.01
"(640, 67)",1,1.01
"(1963, 43)",1,1.01
"(239, 2390)",1,1.01
"(204, 2355)",1,1.01
"(2999, 102)",1,1.01
"(1654, 142)",1,1.01
"(204, 2398)",1,1.01
"(153, 369)",1,1.01
"(201, 293)",1,1.01
"(550, 201)",1,1.01
"(204, 1954)",1,1.01
"(2598, 9)",1,1.01
"(268, 91)",1,1.01
"(1625, 488)",1,1.01
"(336, 1625)",1,1.01
"(102, 1067)",1,1.01
"(123, 255)",1,1.01
"(165, 123)",1,1.01
"(153, 165)",1,1.01
"(1464, 636)",1,1.01
"(2073, 101)",1,1.01
"(2390, 9)",1,1.01
"(288, 779)",1,1.01
"(920, 1303)",1,1.01
"(795, 2879)",1,1.01
"(2879, 348)",1,1.01
"(2736, 826)",1,1.01
"(1449, 621)",1,1.01
"(1504, 2440)",1,1.01
"(1303, 197)",1,1.01
"(1584, 11)",1,1.01
"(9, 493)",1,1.01
"(1303, 72)",1,1.01
"(72, 172)",1,1.01
"(240, 1584)",1,1.01
"(2308, 9)",1,1.01
"(287, 1508)",1,1.01
"(1508, 227)",1,1.01
"(97, 1167)",1,1.01
"(757, 171)",1,1.01
"(438, 160)",1,1.01
"(329, 476)",1,1.01
"(95, 440)",1,1.01
"(626, 95)",1,1.01
"(1916, 626)",1,1.01
"(127, 2320)",1,1.01
"(1213, 10)",1,1.01
"(440, 598)",1,1.01
"(1298, 440)",1,1.01
"(2765, 48)",1,1.01
"(303, 160)",1,1.01
"(178, 9)",1,1.01
"(160, 30)",1,1.01
"(135, 125)",1,1.01
"(493, 28)",1,1.01
"(1205, 1062)",1,1.01
"(300, 1241)",1,1.01
"(88, 2355)",1,1.01
"(778, 106)",1,1.01
"(24, 488)",1,1.01
"(201, 1758)",1,1.01
"(763, 173)",1,1.01
"(173, 11)",1,1.01
"(2769, 54)",1,1.01
"(2777, 348)",1,1.01
"(1465, 93)",1,1.01
"(201, 57)",1,1.01
"(700, 325)",1,1.01
"(944, 371)",1,1.01
"(371, 2087)",1,1.01
"(2087, 127)",1,1.01
"(204, 1267)",1,1.01
"(272, 2777)",1,1.01
"(1370, 24)",1,1.01
"(2470, 488)",1,1.01
"(103, 2470)",1,1.01
"(88, 728)",1,1.01
"(2438, 468)",1,1.01
"(34, 1633)",1,1.01
"(141, 2657)",1,1.01
"(201, 258)",1,1.01
"(3, 856)",1,1.01
"(851, 397)",1,1.01
"(468, 892)",1,1.01
"(2228, 468)",1,1.01
"(186, 1412)",1,1.01
"(103, 121)",1,1.01
"(1603, 106)",1,1.01
"(40, 1680)",1,1.01
"(317, 488)",1,1.01
"(1615, 201)",1,1.01
"(333, 272)",1,1.01
"(1680, 3)",1,1.01
"(451, 1965)",1,1.01
"(203, 302)",1,1.01
"(2511, 190)",1,1.01
"(72, 430)",1,1.01
"(198, 2398)",1,1.01
"(2999, 451)",1,1.01
"(1418, 357)",1,1.01
"(88, 2614)",1,1.01
"(98, 3)",1,1.01
"(1965, 249)",1,1.01
"(2849, 9)",1,1.01
"(155, 2849)",1,1.01
"(302, 691)",1,1.01
"(1194, 155)",1,1.01
"(147, 1194)",1,1.01
"(2338, 203)",1,1.01
"(167, 2338)",1,1.01
"(558, 167)",1,1.01
"(495, 102)",1,1.01
"(282, 495)",1,1.01
"(336, 282)",1,1.01
"(1619, 204)",1,1.01
"(2319, 9)",1,1.01
"(468, 2019)",1,1.01
"(59, 216)",1,1.01
"(181, 2532)",1,1.01
"(1093, 464)",1,1.01
"(99, 1626)",1,1.01
"(1626, 147)",1,1.01
"(201, 1093)",1,1.01
"(507, 102)",1,1.01
"(395, 468)",1,1.01
