ngram_ids,count,smoothed_count
"(1375, 102)",1,1.01
"(834, 11)",1,1.01
"(1082, 138)",1,1.01
"(1431, 127)",1,1.01
"(74, 1431)",1,1.01
"(264, 74)",1,1.01
"(149, 264)",1,1.01
"(58, 117)",1,1.01
"(72, 2022)",1,1.01
"(197, 937)",1,1.01
"(909, 98)",1,1.01
"(130, 2590)",1,1.01
"(119, 1410)",1,1.01
"(2273, 442)",1,1.01
"(1308, 2273)",1,1.01
"(218, 1308)",1,1.01
"(1989, 218)",1,1.01
"(2660, 11)",1,1.01
"(1057, 127)",1,1.01
"(349, 442)",1,1.01
"(27, 11)",1,1.01
"(1653, 2531)",1,1.01
"(26, 1653)",1,1.01
"(1118, 270)",1,1.01
"(102, 1104)",1,1.01
"(974, 102)",1,1.01
"(21, 19)",1,1.01
"(114, 71)",1,1.01
"(483, 333)",1,1.01
"(531, 191)",1,1.01
"(19, 16)",1,1.01
"(488, 314)",1,1.01
"(201, 488)",1,1.01
"(89, 852)",1,1.01
"(1221, 89)",1,1.01
"(30, 1466)",1,1.01
"(939, 270)",1,1.01
"(1466, 56)",1,1.01
"(547, 2524)",1,1.01
"(1047, 547)",1,1.01
"(442, 768)",1,1.01
"(1410, 349)",1,1.01
"(509, 171)",1,1.01
"(90, 315)",1,1.01
"(2359, 89)",1,1.01
"(188, 2359)",1,1.01
"(450, 188)",1,1.01
"(506, 1167)",1,1.01
"(6, 416)",1,1.01
"(142, 755)",1,1.01
"(774, 89)",1,1.01
"(465, 774)",1,1.01
"(1131, 465)",1,1.01
"(2798, 10)",1,1.01
"(27, 657)",1,1.01
"(657, 23)",1,1.01
"(1136, 271)",1,1.01
"(2033, 89)",1,1.01
"(704, 131)",1,1.01
"(73, 311)",1,1.01
"(660, 9)",1,1.01
"(312, 350)",1,1.01
"(89, 312)",1,1.01
"(54, 650)",1,1.01
"(163, 658)",1,1.01
"(317, 163)",1,1.01
"(2481, 270)",1,1.01
"(39, 11)",1,1.01
"(166, 2130)",1,1.01
"(486, 166)",1,1.01
"(353, 91)",1,1.01
"(11, 23)",1,1.01
"(188, 90)",1,1.01
"(660, 26)",1,1.01
"(892, 1848)",1,1.01
"(226, 1007)",1,1.01
"(200, 26)",1,1.01
"(651, 147)",1,1.01
"(102, 2531)",1,1.01
"(167, 2988)",1,1.01
"(218, 2600)",1,1.01
"(303, 147)",1,1.01
"(371, 554)",1,1.01
"(421, 1516)",1,1.01
"(2167, 443)",1,1.01
"(827, 2167)",1,1.01
"(201, 827)",1,1.01
"(1706, 453)",1,1.01
"(522, 1706)",1,1.01
"(101, 850)",1,1.01
"(22, 15)",1,1.01
"(15, 11)",1,1.01
"(10, 36)",1,1.01
"(252, 579)",1,1.01
"(197, 97)",1,1.01
"(287, 95)",1,1.01
"(254, 197)",1,1.01
"(102, 254)",1,1.01
"(670, 89)",1,1.01
"(89, 670)",1,1.01
"(1159, 755)",1,1.01
"(415, 584)",1,1.01
"(392, 350)",1,1.01
"(351, 103)",1,1.01
"(2359, 203)",1,1.01
"(163, 1016)",1,1.01
"(188, 24)",1,1.01
"(101, 514)",1,1.01
"(475, 147)",1,1.01
"(542, 102)",1,1.01
"(1534, 268)",1,1.01
"(1272, 1534)",1,1.01
"(181, 1272)",1,1.01
"(531, 127)",1,1.01
"(24, 30)",1,1.01
"(124, 46)",1,1.01
"(183, 397)",1,1.01
"(1016, 2789)",1,1.01
"(11, 2669)",1,1.01
"(420, 1699)",1,1.01
"(450, 38)",1,1.01
"(379, 280)",1,1.01
"(147, 2588)",1,1.01
"(123, 350)",1,1.01
"(1443, 518)",1,1.01
"(2058, 1443)",1,1.01
"(193, 1096)",1,1.01
"(201, 193)",1,1.01
"(2115, 134)",1,1.01
"(863, 2115)",1,1.01
"(38, 511)",1,1.01
"(511, 200)",1,1.01
"(89, 641)",1,1.01
"(523, 24)",1,1.01
"(555, 116)",1,1.01
"(61, 753)",1,1.01
"(450, 10)",1,1.01
"(101, 611)",1,1.01
"(353, 1183)",1,1.01
"(1075, 398)",1,1.01
"(54, 1075)",1,1.01
"(346, 451)",1,1.01
"(60, 346)",1,1.01
"(2687, 60)",1,1.01
"(1516, 2687)",1,1.01
"(2350, 11)",1,1.01
"(1334, 365)",1,1.01
"(470, 2459)",1,1.01
"(135, 1169)",1,1.01
"(2560, 9)",1,1.01
"(390, 2560)",1,1.01
"(2560, 390)",1,1.01
"(1268, 2560)",1,1.01
"(9, 2627)",1,1.01
"(804, 2788)",1,1.01
"(1169, 89)",1,1.01
"(89, 187)",1,1.01
"(72, 708)",1,1.01
"(1469, 11)",1,1.01
"(348, 1469)",1,1.01
"(639, 147)",1,1.01
"(272, 1419)",1,1.01
"(158, 10)",1,1.01
"(2474, 1914)",1,1.01
"(135, 2022)",1,1.01
"(2973, 116)",1,1.01
"(141, 2181)",1,1.01
"(2149, 113)",1,1.01
"(1084, 219)",1,1.01
"(132, 2590)",1,1.01
"(372, 529)",1,1.01
"(90, 2133)",1,1.01
"(272, 1073)",1,1.01
"(2356, 93)",1,1.01
"(253, 372)",1,1.01
"(597, 117)",1,1.01
"(372, 1198)",1,1.01
"(651, 1991)",1,1.01
"(2332, 1450)",1,1.01
"(166, 2332)",1,1.01
"(341, 54)",1,1.01
"(56, 341)",1,1.01
"(525, 56)",1,1.01
"(98, 201)",1,1.01
"(846, 407)",1,1.01
"(57, 150)",1,1.01
"(282, 88)",1,1.01
"(10, 282)",1,1.01
"(407, 589)",1,1.01
"(151, 971)",1,1.01
"(154, 147)",1,1.01
"(589, 339)",1,1.01
"(114, 1301)",1,1.01
"(1256, 252)",1,1.01
"(193, 397)",1,1.01
"(10, 564)",1,1.01
"(73, 2921)",1,1.01
"(651, 163)",1,1.01
"(108, 142)",1,1.01
"(61, 2199)",1,1.01
"(302, 428)",1,1.01
"(1334, 65)",1,1.01
"(2050, 93)",1,1.01
"(1274, 94)",1,1.01
"(131, 927)",1,1.01
"(1078, 193)",1,1.01
"(462, 142)",1,1.01
"(54, 2012)",1,1.01
"(2349, 117)",1,1.01
"(2667, 2349)",1,1.01
"(141, 2667)",1,1.01
"(136, 107)",1,1.01
"(2012, 203)",1,1.01
"(239, 155)",1,1.01
"(1379, 106)",1,1.01
"(1910, 88)",1,1.01
"(54, 2231)",1,1.01
"(762, 109)",1,1.01
"(1508, 310)",1,1.01
"(2231, 672)",1,1.01
"(1706, 332)",1,1.01
"(99, 1706)",1,1.01
"(1938, 11)",1,1.01
"(483, 1750)",1,1.01
"(134, 2580)",1,1.01
"(982, 319)",1,1.01
"(853, 72)",1,1.01
"(72, 360)",1,1.01
"(241, 514)",1,1.01
"(142, 1744)",1,1.01
"(909, 237)",1,1.01
"(1744, 256)",1,1.01
"(2756, 102)",1,1.01
"(364, 2756)",1,1.01
"(268, 1421)",1,1.01
"(78, 710)",1,1.01
"(519, 144)",1,1.01
"(256, 27)",1,1.01
"(470, 296)",1,1.01
"(67, 470)",1,1.01
"(514, 67)",1,1.01
"(1910, 127)",1,1.01
"(360, 116)",1,1.01
"(105, 270)",1,1.01
"(847, 163)",1,1.01
"(2915, 272)",1,1.01
"(1268, 88)",1,1.01
"(94, 2627)",1,1.01
"(1925, 9)",1,1.01
"(268, 1925)",1,1.01
"(2205, 136)",1,1.01
"(101, 2205)",1,1.01
"(509, 127)",1,1.01
"(2555, 96)",1,1.01
"(116, 2555)",1,1.01
"(132, 656)",1,1.01
"(2654, 555)",1,1.01
"(1250, 41)",1,1.01
"(1121, 274)",1,1.01
"(1382, 582)",1,1.01
"(95, 1382)",1,1.01
"(671, 219)",1,1.01
"(665, 1382)",1,1.01
"(489, 89)",1,1.01
"(101, 722)",1,1.01
"(1983, 437)",1,1.01
"(941, 319)",1,1.01
"(177, 941)",1,1.01
"(93, 177)",1,1.01
"(722, 392)",1,1.01
"(1074, 89)",1,1.01
"(264, 1074)",1,1.01
"(6, 378)",1,1.01
"(90, 1545)",1,1.01
"(2751, 102)",1,1.01
"(722, 2751)",1,1.01
"(2562, 161)",1,1.01
"(136, 2562)",1,1.01
"(2608, 135)",1,1.01
"(234, 58)",1,1.01
"(241, 2425)",1,1.01
"(58, 27)",1,1.01
"(573, 172)",1,1.01
"(180, 118)",1,1.01
"(340, 269)",1,1.01
"(2357, 166)",1,1.01
"(89, 1121)",1,1.01
"(9, 2824)",1,1.01
"(99, 130)",1,1.01
"(507, 290)",1,1.01
"(142, 2787)",1,1.01
"(2787, 43)",1,1.01
"(1232, 200)",1,1.01
"(10, 1232)",1,1.01
"(93, 601)",1,1.01
"(979, 93)",1,1.01
"(98, 1552)",1,1.01
"(108, 485)",1,1.01
"(572, 69)",1,1.01
"(135, 572)",1,1.01
"(533, 135)",1,1.01
"(485, 131)",1,1.01
"(93, 2211)",1,1.01
"(2096, 55)",1,1.01
"(2510, 2096)",1,1.01
"(1084, 2053)",1,1.01
"(161, 1084)",1,1.01
"(1738, 161)",1,1.01
"(54, 2630)",1,1.01
"(128, 2537)",1,1.01
"(754, 38)",1,1.01
"(402, 104)",1,1.01
"(470, 75)",1,1.01
"(58, 895)",1,1.01
"(976, 601)",1,1.01
"(999, 976)",1,1.01
"(101, 636)",1,1.01
"(312, 180)",1,1.01
"(9, 2136)",1,1.01
"(669, 290)",1,1.01
"(2136, 26)",1,1.01
"(1569, 219)",1,1.01
"(176, 1569)",1,1.01
"(421, 1313)",1,1.01
"(642, 421)",1,1.01
"(538, 642)",1,1.01
"(801, 555)",1,1.01
"(33, 801)",1,1.01
"(523, 2907)",1,1.01
"(1323, 270)",1,1.01
"(423, 1323)",1,1.01
"(104, 423)",1,1.01
"(376, 284)",1,1.01
"(990, 11)",1,1.01
"(135, 1767)",1,1.01
"(377, 557)",1,1.01
"(188, 377)",1,1.01
"(372, 286)",1,1.01
"(1767, 10)",1,1.01
"(1400, 270)",1,1.01
"(10, 41)",1,1.01
"(1527, 109)",1,1.01
"(67, 1527)",1,1.01
"(1312, 147)",1,1.01
"(25, 1312)",1,1.01
"(475, 25)",1,1.01
"(2871, 102)",1,1.01
"(268, 2871)",1,1.01
"(219, 2683)",1,1.01
"(2808, 54)",1,1.01
"(9, 1552)",1,1.01
"(2757, 258)",1,1.01
"(188, 101)",1,1.01
"(335, 71)",1,1.01
"(341, 2324)",1,1.01
"(2021, 173)",1,1.01
"(72, 2021)",1,1.01
"(9, 37)",1,1.01
"(618, 166)",1,1.01
"(2689, 618)",1,1.01
"(404, 110)",1,1.01
"(37, 54)",1,1.01
"(111, 1106)",1,1.01
"(232, 490)",1,1.01
"(2864, 185)",1,1.01
"(979, 1425)",1,1.01
"(72, 2864)",1,1.01
"(41, 2808)",1,1.01
"(69, 143)",1,1.01
"(1484, 69)",1,1.01
"(193, 1484)",1,1.01
"(73, 193)",1,1.01
"(101, 2313)",1,1.01
"(143, 101)",1,1.01
"(294, 143)",1,1.01
"(1425, 11)",1,1.01
"(10, 1425)",1,1.01
"(1425, 10)",1,1.01
"(90, 1320)",1,1.01
"(9, 1359)",1,1.01
"(1245, 508)",1,1.01
"(111, 529)",1,1.01
"(143, 6)",1,1.01
"(2888, 102)",1,1.01
"(54, 2888)",1,1.01
"(998, 271)",1,1.01
"(1078, 66)",1,1.01
"(754, 99)",1,1.01
"(171, 714)",1,1.01
"(877, 171)",1,1.01
"(455, 267)",1,1.01
"(2413, 455)",1,1.01
"(1496, 88)",1,1.01
"(97, 57)",1,1.01
"(351, 957)",1,1.01
"(390, 126)",1,1.01
"(145, 710)",1,1.01
"(1596, 890)",1,1.01
"(483, 2600)",1,1.01
"(574, 483)",1,1.01
"(1572, 962)",1,1.01
"(54, 1572)",1,1.01
"(1707, 977)",1,1.01
"(233, 1707)",1,1.01
"(141, 233)",1,1.01
"(740, 1644)",1,1.01
"(2025, 191)",1,1.01
"(364, 2025)",1,1.01
"(72, 364)",1,1.01
"(108, 754)",1,1.01
"(529, 239)",1,1.01
"(2283, 104)",1,1.01
"(239, 1863)",1,1.01
"(183, 307)",1,1.01
"(157, 183)",1,1.01
"(1495, 2292)",1,1.01
"(1803, 584)",1,1.01
"(135, 1803)",1,1.01
"(2292, 1580)",1,1.01
"(78, 29)",1,1.01
"(590, 350)",1,1.01
"(622, 88)",1,1.01
"(73, 622)",1,1.01
"(445, 97)",1,1.01
"(719, 117)",1,1.01
"(1572, 985)",1,1.01
"(166, 1572)",1,1.01
"(389, 455)",1,1.01
"(88, 389)",1,1.01
"(2344, 89)",1,1.01
"(29, 287)",1,1.01
"(287, 1554)",1,1.01
"(2276, 2050)",1,1.01
"(147, 2276)",1,1.01
"(1554, 346)",1,1.01
"(22, 16)",1,1.01
"(132, 972)",1,1.01
"(1423, 132)",1,1.01
"(2871, 1423)",1,1.01
"(54, 2871)",1,1.01
"(1698, 437)",1,1.01
"(1672, 89)",1,1.01
"(103, 1803)",1,1.01
"(223, 713)",1,1.01
"(142, 1143)",1,1.01
"(548, 142)",1,1.01
"(475, 252)",1,1.01
"(1532, 475)",1,1.01
"(241, 1532)",1,1.01
"(141, 2344)",1,1.01
"(2274, 492)",1,1.01
"(555, 2274)",1,1.01
"(590, 555)",1,1.01
"(590, 3)",1,1.01
"(140, 112)",1,1.01
"(1968, 188)",1,1.01
"(165, 1968)",1,1.01
"(9, 165)",1,1.01
"(1505, 555)",1,1.01
"(106, 664)",1,1.01
"(1106, 977)",1,1.01
"(626, 1106)",1,1.01
"(160, 2343)",1,1.01
"(1723, 71)",1,1.01
"(450, 502)",1,1.01
"(94, 38)",1,1.01
"(489, 1584)",1,1.01
"(425, 2032)",1,1.01
"(1707, 9)",1,1.01
"(109, 1707)",1,1.01
"(38, 99)",1,1.01
"(287, 109)",1,1.01
"(109, 180)",1,1.01
"(180, 307)",1,1.01
"(574, 24)",1,1.01
"(310, 220)",1,1.01
"(98, 352)",1,1.01
"(441, 90)",1,1.01
"(98, 264)",1,1.01
"(431, 270)",1,1.01
"(1323, 109)",1,1.01
"(105, 1323)",1,1.01
"(1231, 11)",1,1.01
"(596, 642)",1,1.01
"(590, 102)",1,1.01
"(302, 590)",1,1.01
"(193, 958)",1,1.01
"(410, 720)",1,1.01
"(307, 319)",1,1.01
"(344, 319)",1,1.01
"(720, 2598)",1,1.01
"(1536, 98)",1,1.01
"(239, 1536)",1,1.01
"(48, 89)",1,1.01
"(1085, 101)",1,1.01
"(54, 1085)",1,1.01
"(381, 267)",1,1.01
"(1438, 381)",1,1.01
"(916, 1438)",1,1.01
"(844, 350)",1,1.01
"(91, 844)",1,1.01
"(711, 660)",1,1.01
"(1160, 1163)",1,1.01
"(1807, 977)",1,1.01
"(1943, 147)",1,1.01
"(9, 490)",1,1.01
"(1853, 977)",1,1.01
"(34, 1853)",1,1.01
"(111, 34)",1,1.01
"(1383, 94)",1,1.01
"(667, 584)",1,1.01
"(64, 667)",1,1.01
"(1585, 369)",1,1.01
"(369, 629)",1,1.01
"(34, 700)",1,1.01
"(645, 34)",1,1.01
"(271, 1904)",1,1.01
"(351, 797)",1,1.01
"(300, 936)",1,1.01
"(1904, 1790)",1,1.01
"(2563, 958)",1,1.01
"(98, 2563)",1,1.01
"(218, 2548)",1,1.01
"(2004, 214)",1,1.01
"(73, 258)",1,1.01
"(188, 138)",1,1.01
"(1308, 142)",1,1.01
"(109, 1308)",1,1.01
"(427, 109)",1,1.01
"(128, 315)",1,1.01
"(1371, 11)",1,1.01
"(2320, 334)",1,1.01
"(490, 1943)",1,1.01
"(1398, 1233)",1,1.01
"(188, 529)",1,1.01
"(1233, 207)",1,1.01
"(582, 560)",1,1.01
"(1355, 147)",1,1.01
"(1497, 34)",1,1.01
"(1065, 1497)",1,1.01
"(2138, 605)",1,1.01
"(69, 2138)",1,1.01
"(258, 69)",1,1.01
"(65, 258)",1,1.01
"(529, 115)",1,1.01
"(102, 529)",1,1.01
"(9, 1532)",1,1.01
"(290, 300)",1,1.01
"(433, 214)",1,1.01
"(220, 2732)",1,1.01
"(2732, 33)",1,1.01
"(1383, 301)",1,1.01
"(300, 1383)",1,1.01
"(404, 300)",1,1.01
"(1280, 429)",1,1.01
"(1028, 1280)",1,1.01
"(95, 1585)",1,1.01
"(1160, 98)",1,1.01
"(655, 1160)",1,1.01
"(101, 525)",1,1.01
"(1497, 385)",1,1.01
"(34, 1497)",1,1.01
"(483, 34)",1,1.01
"(88, 2320)",1,1.01
"(581, 94)",1,1.01
"(423, 126)",1,1.01
"(231, 106)",1,1.01
"(2790, 161)",1,1.01
"(300, 2790)",1,1.01
"(602, 188)",1,1.01
"(1082, 1221)",1,1.01
"(149, 159)",1,1.01
"(426, 117)",1,1.01
"(709, 426)",1,1.01
"(147, 97)",1,1.01
"(452, 598)",1,1.01
"(1882, 11)",1,1.01
"(103, 1882)",1,1.01
"(78, 810)",1,1.01
"(101, 2003)",1,1.01
"(106, 2717)",1,1.01
"(271, 2169)",1,1.01
"(2090, 131)",1,1.01
"(9, 2090)",1,1.01
"(218, 690)",1,1.01
"(1131, 1134)",1,1.01
"(362, 290)",1,1.01
"(59, 362)",1,1.01
"(201, 59)",1,1.01
"(2679, 89)",1,1.01
"(54, 2814)",1,1.01
"(2648, 34)",1,1.01
"(1353, 34)",1,1.01
"(24, 353)",1,1.01
"(2003, 191)",1,1.01
"(136, 2907)",1,1.01
"(2907, 241)",1,1.01
"(794, 517)",1,1.01
"(1427, 231)",1,1.01
"(101, 542)",1,1.01
"(1650, 11)",1,1.01
"(984, 127)",1,1.01
"(509, 984)",1,1.01
"(111, 117)",1,1.01
"(2814, 89)",1,1.01
"(2979, 2814)",1,1.01
"(2927, 191)",1,1.01
"(1043, 794)",1,1.01
"(380, 177)",1,1.01
"(597, 560)",1,1.01
"(139, 3)",1,1.01
"(894, 939)",1,1.01
"(268, 96)",1,1.01
"(66, 215)",1,1.01
"(481, 1214)",1,1.01
"(142, 1180)",1,1.01
"(383, 142)",1,1.01
"(2114, 383)",1,1.01
"(2201, 2114)",1,1.01
"(582, 2201)",1,1.01
"(1134, 136)",1,1.01
"(488, 1370)",1,1.01
"(1180, 57)",1,1.01
"(939, 149)",1,1.01
"(2194, 89)",1,1.01
"(249, 280)",1,1.01
"(218, 300)",1,1.01
"(290, 1903)",1,1.01
"(181, 2261)",1,1.01
"(1903, 1300)",1,1.01
"(101, 1903)",1,1.01
"(88, 2832)",1,1.01
"(307, 451)",1,1.01
"(2884, 763)",1,1.01
"(1433, 2884)",1,1.01
"(2261, 54)",1,1.01
"(1479, 9)",1,1.01
"(117, 1479)",1,1.01
"(379, 25)",1,1.01
"(666, 584)",1,1.01
"(163, 666)",1,1.01
"(2855, 93)",1,1.01
"(114, 254)",1,1.01
"(309, 252)",1,1.01
"(2214, 2790)",1,1.01
"(241, 213)",1,1.01
"(309, 24)",1,1.01
"(1660, 9)",1,1.01
"(218, 2790)",1,1.01
"(2158, 203)",1,1.01
"(10, 2158)",1,1.01
"(54, 1884)",1,1.01
"(2025, 10)",1,1.01
"(88, 2025)",1,1.01
"(747, 1425)",1,1.01
"(206, 56)",1,1.01
"(1903, 191)",1,1.01
"(941, 188)",1,1.01
"(114, 1421)",1,1.01
"(153, 2774)",1,1.01
"(123, 431)",1,1.01
"(213, 1533)",1,1.01
"(1202, 171)",1,1.01
"(127, 1202)",1,1.01
"(582, 396)",1,1.01
"(388, 203)",1,1.01
"(1143, 388)",1,1.01
"(160, 530)",1,1.01
"(1586, 612)",1,1.01
"(2612, 55)",1,1.01
"(867, 582)",1,1.01
"(9, 914)",1,1.01
"(2741, 519)",1,1.01
"(582, 555)",1,1.01
"(602, 93)",1,1.01
"(1933, 3)",1,1.01
"(1221, 286)",1,1.01
"(1088, 142)",1,1.01
"(1595, 1088)",1,1.01
"(117, 1595)",1,1.01
"(607, 34)",1,1.01
"(2757, 188)",1,1.01
"(104, 2757)",1,1.01
"(1065, 425)",1,1.01
"(160, 1444)",1,1.01
"(1421, 237)",1,1.01
"(2886, 10)",1,1.01
"(9, 2886)",1,1.01
"(2884, 9)",1,1.01
"(528, 347)",1,1.01
"(93, 950)",1,1.01
"(2276, 93)",1,1.01
"(160, 2276)",1,1.01
"(2428, 9)",1,1.01
"(2734, 101)",1,1.01
"(322, 2734)",1,1.01
"(149, 1567)",1,1.01
"(109, 76)",1,1.01
"(129, 1711)",1,1.01
"(117, 2761)",1,1.01
"(2441, 2086)",1,1.01
"(93, 530)",1,1.01
"(76, 358)",1,1.01
"(556, 1528)",1,1.01
"(358, 888)",1,1.01
"(762, 8)",1,1.01
"(1508, 2132)",1,1.01
"(7, 188)",1,1.01
"(382, 7)",1,1.01
"(2870, 11)",1,1.01
"(96, 2870)",1,1.01
"(1462, 372)",1,1.01
"(888, 519)",1,1.01
"(332, 630)",1,1.01
"(94, 332)",1,1.01
"(93, 650)",1,1.01
"(188, 1030)",1,1.01
"(2065, 683)",1,1.01
"(488, 1749)",1,1.01
"(2200, 191)",1,1.01
"(9, 1051)",1,1.01
"(720, 2002)",1,1.01
"(9, 2211)",1,1.01
"(413, 763)",1,1.01
"(186, 883)",1,1.01
"(1356, 203)",1,1.01
"(1211, 113)",1,1.01
"(528, 1211)",1,1.01
"(233, 191)",1,1.01
"(509, 233)",1,1.01
"(1356, 89)",1,1.01
"(2068, 1356)",1,1.01
"(1051, 94)",1,1.01
"(1671, 9)",1,1.01
"(2886, 171)",1,1.01
"(9, 99)",1,1.01
"(2079, 241)",1,1.01
"(9, 1208)",1,1.01
"(2018, 199)",1,1.01
"(573, 2018)",1,1.01
"(876, 106)",1,1.01
"(808, 219)",1,1.01
"(72, 808)",1,1.01
"(556, 6)",1,1.01
"(2205, 11)",1,1.01
"(2450, 134)",1,1.01
"(134, 1359)",1,1.01
"(300, 210)",1,1.01
"(1406, 101)",1,1.01
"(104, 160)",1,1.01
"(213, 352)",1,1.01
"(352, 181)",1,1.01
"(2555, 88)",1,1.01
"(737, 136)",1,1.01
"(141, 1230)",1,1.01
"(750, 1858)",1,1.01
"(1364, 389)",1,1.01
"(191, 127)",1,1.01
"(127, 812)",1,1.01
"(812, 117)",1,1.01
"(704, 9)",1,1.01
"(34, 2092)",1,1.01
"(377, 2600)",1,1.01
"(894, 1759)",1,1.01
"(1759, 237)",1,1.01
"(2660, 252)",1,1.01
"(188, 96)",1,1.01
"(114, 2726)",1,1.01
"(1358, 219)",1,1.01
"(117, 381)",1,1.01
"(88, 1709)",1,1.01
"(1172, 332)",1,1.01
"(1082, 1360)",1,1.01
"(94, 34)",1,1.01
"(1709, 101)",1,1.01
"(188, 2237)",1,1.01
"(2041, 188)",1,1.01
"(102, 743)",1,1.01
"(986, 103)",1,1.01
"(396, 2059)",1,1.01
"(794, 330)",1,1.01
"(2059, 117)",1,1.01
"(372, 312)",1,1.01
"(438, 34)",1,1.01
"(312, 229)",1,1.01
"(1672, 2496)",1,1.01
"(34, 1672)",1,1.01
"(655, 1992)",1,1.01
"(45, 655)",1,1.01
"(118, 313)",1,1.01
"(9, 638)",1,1.01
"(717, 392)",1,1.01
"(2322, 10)",1,1.01
"(178, 2322)",1,1.01
"(218, 812)",1,1.01
"(812, 191)",1,1.01
"(2773, 190)",1,1.01
"(136, 2773)",1,1.01
"(1441, 171)",1,1.01
"(136, 114)",1,1.01
"(317, 289)",1,1.01
"(89, 1243)",1,1.01
"(289, 290)",1,1.01
"(554, 161)",1,1.01
"(119, 584)",1,1.01
"(33, 119)",1,1.01
"(241, 1061)",1,1.01
"(101, 936)",1,1.01
"(394, 444)",1,1.01
"(1118, 11)",1,1.01
"(547, 1118)",1,1.01
"(508, 869)",1,1.01
"(1364, 937)",1,1.01
"(181, 589)",1,1.01
"(133, 188)",1,1.01
"(2552, 24)",1,1.01
"(34, 2910)",1,1.01
"(2082, 101)",1,1.01
"(268, 128)",1,1.01
"(34, 1212)",1,1.01
"(128, 2552)",1,1.01
"(2552, 658)",1,1.01
"(658, 109)",1,1.01
"(1295, 103)",1,1.01
"(9, 1295)",1,1.01
"(310, 2248)",1,1.01
"(1078, 710)",1,1.01
"(2248, 161)",1,1.01
"(1169, 464)",1,1.01
"(241, 1169)",1,1.01
"(290, 241)",1,1.01
"(1383, 290)",1,1.01
"(1505, 258)",1,1.01
"(547, 1505)",1,1.01
"(226, 1698)",1,1.01
"(706, 226)",1,1.01
"(383, 498)",1,1.01
"(867, 147)",1,1.01
"(474, 1781)",1,1.01
"(2612, 474)",1,1.01
"(2454, 1300)",1,1.01
"(88, 1159)",1,1.01
"(1245, 3)",1,1.01
"(450, 529)",1,1.01
"(98, 511)",1,1.01
"(1273, 181)",1,1.01
"(252, 2347)",1,1.01
"(1527, 252)",1,1.01
"(2582, 11)",1,1.01
"(290, 2582)",1,1.01
"(290, 451)",1,1.01
"(240, 517)",1,1.01
"(937, 127)",1,1.01
"(327, 937)",1,1.01
"(59, 327)",1,1.01
"(249, 59)",1,1.01
"(317, 332)",1,1.01
"(88, 1002)",1,1.01
"(1307, 56)",1,1.01
"(252, 495)",1,1.01
"(171, 142)",1,1.01
"(224, 290)",1,1.01
"(2582, 224)",1,1.01
"(188, 2582)",1,1.01
"(1333, 142)",1,1.01
"(2068, 1333)",1,1.01
"(1987, 281)",1,1.01
"(1721, 9)",1,1.01
"(1379, 9)",1,1.01
"(1013, 2556)",1,1.01
"(155, 640)",1,1.01
"(927, 2366)",1,1.01
"(1740, 104)",1,1.01
"(2754, 332)",1,1.01
"(302, 577)",1,1.01
"(552, 1200)",1,1.01
"(339, 188)",1,1.01
"(108, 339)",1,1.01
"(703, 108)",1,1.01
"(383, 209)",1,1.01
"(332, 270)",1,1.01
"(127, 205)",1,1.01
"(213, 1227)",1,1.01
"(1255, 88)",1,1.01
"(1716, 1255)",1,1.01
"(2208, 127)",1,1.01
"(1548, 2208)",1,1.01
"(203, 1548)",1,1.01
"(911, 203)",1,1.01
"(331, 584)",1,1.01
"(643, 331)",1,1.01
"(92, 643)",1,1.01
"(34, 334)",1,1.01
"(130, 1614)",1,1.01
"(9, 906)",1,1.01
"(94, 937)",1,1.01
"(1688, 72)",1,1.01
"(109, 554)",1,1.01
"(2886, 437)",1,1.01
"(2336, 2886)",1,1.01
"(936, 88)",1,1.01
"(136, 2754)",1,1.01
"(34, 2154)",1,1.01
"(1913, 93)",1,1.01
"(2154, 102)",1,1.01
"(811, 1740)",1,1.01
"(1529, 811)",1,1.01
"(931, 11)",1,1.01
"(760, 931)",1,1.01
"(349, 760)",1,1.01
"(218, 112)",1,1.01
"(1343, 9)",1,1.01
"(2886, 748)",1,1.01
"(382, 109)",1,1.01
"(630, 96)",1,1.01
"(34, 1981)",1,1.01
"(181, 516)",1,1.01
"(1102, 65)",1,1.01
"(686, 1102)",1,1.01
"(9, 2626)",1,1.01
"(2087, 9)",1,1.01
"(239, 2087)",1,1.01
"(2109, 807)",1,1.01
"(1498, 280)",1,1.01
"(34, 1498)",1,1.01
"(921, 34)",1,1.01
"(129, 394)",1,1.01
"(268, 2761)",1,1.01
"(516, 302)",1,1.01
"(130, 2973)",1,1.01
"(677, 130)",1,1.01
"(102, 677)",1,1.01
"(953, 753)",1,1.01
"(109, 953)",1,1.01
"(543, 267)",1,1.01
"(78, 476)",1,1.01
"(370, 111)",1,1.01
"(1159, 101)",1,1.01
"(485, 1159)",1,1.01
"(1300, 485)",1,1.01
"(858, 1300)",1,1.01
"(381, 2113)",1,1.01
"(2723, 1243)",1,1.01
"(100, 34)",1,1.01
"(1233, 2158)",1,1.01
"(286, 34)",1,1.01
"(254, 34)",1,1.01
"(88, 1758)",1,1.01
"(2414, 1367)",1,1.01
"(59, 795)",1,1.01
"(181, 59)",1,1.01
"(670, 380)",1,1.01
"(162, 670)",1,1.01
"(28, 162)",1,1.01
"(1736, 28)",1,1.01
"(993, 89)",1,1.01
"(10, 993)",1,1.01
"(161, 10)",1,1.01
