ngram_ids,count,smoothed_count
"(2652,)",2,2.01
"(1795,)",2,2.01
"(51,)",2,2.01
"(2118,)",2,2.01
"(1994,)",2,2.01
"(2263,)",2,2.01
"(2378,)",2,2.01
"(1957,)",2,2.01
"(1837,)",2,2.01
"(1436,)",2,2.01
"(1055,)",2,2.01
"(2523,)",2,2.01
"(2246,)",2,2.01
"(1907,)",2,2.01
"(1964,)",2,2.01
"(2153,)",2,2.01
"(1456,)",2,2.01
"(2323,)",2,2.01
"(1435,)",2,2.01
"(1396,)",2,2.01
"(1811,)",2,2.01
"(1530,)",2,2.01
"(2540,)",2,2.01
"(2839,)",2,2.01
"(946,)",2,2.01
"(2231,)",2,2.01
"(2786,)",2,2.01
"(1430,)",2,2.01
"(16,)",2,2.01
"(908,)",2,2.01
"(1459,)",2,2.01
"(1959,)",2,2.01
"(2708,)",2,2.01
"(80,)",1,1.01
"(81,)",1,1.01
"(1878,)",1,1.01
"(2550,)",1,1.01
"(2574,)",1,1.01
"(2818,)",1,1.01
"(2110,)",1,1.01
"(1235,)",1,1.01
"(1635,)",1,1.01
"(2219,)",1,1.01
"(2420,)",1,1.01
"(1254,)",1,1.01
"(2914,)",1,1.01
"(1683,)",1,1.01
"(2764,)",1,1.01
"(1675,)",1,1.01
"(875,)",1,1.01
"(1179,)",1,1.01
"(2934,)",1,1.01
"(2100,)",1,1.01
"(2242,)",1,1.01
"(417,)",1,1.01
"(2165,)",1,1.01
"(2882,)",1,1.01
"(2577,)",1,1.01
"(2529,)",1,1.01
"(614,)",1,1.01
"(2905,)",1,1.01
"(2826,)",1,1.01
"(2946,)",1,1.01
"(2175,)",1,1.01
"(2447,)",1,1.01
"(2039,)",1,1.01
"(1870,)",1,1.01
"(1512,)",1,1.01
"(2405,)",1,1.01
"(1455,)",1,1.01
"(2526,)",1,1.01
"(2314,)",1,1.01
"(1899,)",1,1.01
"(568,)",1,1.01
"(2553,)",1,1.01
"(2819,)",1,1.01
"(718,)",1,1.01
"(2043,)",1,1.01
"(1600,)",1,1.01
"(2760,)",1,1.01
"(2624,)",1,1.01
"(1827,)",1,1.01
"(1445,)",1,1.01
"(1667,)",1,1.01
"(532,)",1,1.01
"(2845,)",1,1.01
"(2513,)",1,1.01
"(2498,)",1,1.01
"(2765,)",1,1.01
"(2951,)",1,1.01
"(2817,)",1,1.01
"(2424,)",1,1.01
"(2877,)",1,1.01
"(19,)",1,1.01
"(632,)",1,1.01
"(2299,)",1,1.01
"(2363,)",1,1.01
"(1236,)",1,1.01
"(1993,)",1,1.01
"(1844,)",1,1.01
"(2591,)",1,1.01
"(1176,)",1,1.01
"(2499,)",1,1.01
"(1999,)",1,1.01
"(929,)",1,1.01
"(1310,)",1,1.01
"(1426,)",1,1.01
"(729,)",1,1.01
"(1314,)",1,1.01
"(1487,)",1,1.01
"(1246,)",1,1.01
"(1216,)",1,1.01
"(1652,)",1,1.01
"(2238,)",1,1.01
"(2172,)",1,1.01
"(2602,)",1,1.01
"(913,)",1,1.01
"(1764,)",1,1.01
"(1754,)",1,1.01
"(2601,)",1,1.01
"(2070,)",1,1.01
"(2970,)",1,1.01
"(2694,)",1,1.01
"(1797,)",1,1.01
"(2315,)",1,1.01
"(1958,)",1,1.01
"(1514,)",1,1.01
"(1818,)",1,1.01
"(2008,)",1,1.01
"(2486,)",1,1.01
"(569,)",1,1.01
"(1881,)",1,1.01
"(1972,)",1,1.01
"(1561,)",1,1.01
"(362,)",1,1.01
"(2320,)",1,1.01
"(2257,)",1,1.01
"(2230,)",1,1.01
"(2746,)",1,1.01
"(2111,)",1,1.01
"(2260,)",1,1.01
"(1506,)",1,1.01
"(1039,)",1,1.01
"(900,)",1,1.01
"(1630,)",1,1.01
"(1602,)",1,1.01
"(1985,)",1,1.01
"(13,)",1,1.01
"(2805,)",1,1.01
"(1613,)",1,1.01
"(1726,)",1,1.01
"(1223,)",1,1.01
"(1977,)",1,1.01
"(2152,)",1,1.01
"(1116,)",1,1.01
"(1410,)",1,1.01
"(2940,)",1,1.01
"(1012,)",1,1.01
"(512,)",1,1.01
"(2697,)",1,1.01
"(1610,)",1,1.01
